Code;Region;2015;2016;2017;2018;2019;2020
1003023;Łask (3);44192210.49;44688661.29;45941074.1;51205134.81;56507224.03;55813067.85
1003032;Sędziejowice (2);8035355.88;8291032.69;8453554.64;10764207.78;10306077.3;10672695.53
1003042;Widawa (2);7945935.2;9000594.59;10300616.28;12212261.03;14014183.23;15391815.71
1003052;Wodzierady (2);5525508.95;5529177.7;5758796.94;6711319.77;8003210.04;8789728.89
1004011;Łęczyca (1);27232046.61;28582900.67;28838305.92;32069640.95;36862687.98;38380078.96
1004022;Daszyna (2);5582924.65;5976134.08;8745028.09;23773179.49;17614071.54;12065332.1
1004032;Góra Świętej Małgorzaty (2);4538174.67;4618894.44;4886459.19;5778991.67;6763445.1;7775578.63
1004042;Grabów (2);5973115.1;8266766.6;8101203.24;7506337.52;8580664.04;9430518.94
1004052;Łęczyca (2);9063390.93;9981543.87;11051327.49;13140871.29;20870081.79;19811078.13
1004062;Piątek (2);5718530.86;6061884.44;6443992.11;7303157.74;10410278.65;
1004063;Piątek (3);;;;;;12112868.18
1004072;Świnice Warckie (2);4225261.51;3778488.05;4021053.74;4379864.63;6705657.2;8971636.28
1004082;Witonia (2);4615629.35;4327877.26;3790159.46;4202128.9;5378531.18;5640001.69
1005011;Łowicz (1);60612587.78;63397744.22;65008386.37;70167173.9;79004746.7;86158494.86
1005022;Bielawy (2);7352029.94;5860441.37;6553461.92;8093794.68;8051868.31;8922713.87
1005032;Chąśno (2);2882945.97;2886970.31;3196863.62;3678601.9;4840279.46;5267207.61
1005042;Domaniewice (2);5661339.68;5682454.84;6188099.22;6828248.48;7653921.69;7914096.52
1005052;Kiernozia (2);3913683.11;3906040.44;4081873.69;4355136.12;6067054.69;7353733.05
1005062;Kocierzew Południowy (2);3114205.1;2998857.34;3432632.7;3596986.8;5259797.16;6101920
1005072;Łowicz (2);14119719.25;9779911.92;10320123.07;12157018.1;14859415.12;17709712.16
1005082;Łyszkowice (2);9736009.99;9696093.11;10911332.11;11448783.01;13320076.35;13404296.21
1005092;Nieborów (2);12090142.79;12080834.19;12992424.87;14920697.83;19364706.94;17517804.31
1005102;Zduny (2);8249605.81;6517471.56;6750867.59;8445236.12;9422491.23;13459532.24
1006022;Andrespol (2);20054621.25;23424498.75;23512593.88;27000536.21;33051508.61;37446463.17
1006032;Brójce (2);10784231.88;12281011.08;11841598.57;16463062.8;16491191.01;16946557.61
1006073;Koluszki (3);40457076.61;48482696.02;46254942.91;56856223.83;54882208.46;65018373.67
1006082;Nowosolna (2);12867110.74;13538102.73;17385198.6;18429769.59;20258440.82;22635143.35
1006103;Rzgów (3);32088438.71;34856936.05;37132023.29;40346619.61;47283887.3;49298414.71
1006113;Tuszyn (3);25061851.56;26265007.09;29856864.75;31014277.79;35822171.12;34646077.19
1007012;Białaczów (2);4741399.22;4973632.7;5592283.27;6053842.72;6831299.71;7755263.75
1007023;Drzewica (3);8119109.58;9568206.34;9446085.7;10582784.87;13534918.03;12757675.23
1007032;Mniszków (2);9407992.9;5724964.97;6833188.96;7540837.34;6868784.75;8303135.91
1007043;Opoczno (3);49980025.02;49913328.03;52583147.98;59284211.23;65077813.24;65959070.02
1007052;Paradyż (2);5537411.65;5060185.07;5207257.04;5581150.87;7165104.52;9696042.78
1007062;Poświętne (2);2939049.93;3164020.89;3297861.2;3593984.34;3848555.62;4114677.56
1007072;Sławno (2);10082176.49;10964865.34;11866455.73;11712352.47;14281914.54;14044846.22
1007082;Żarnów (2);5208734.65;5779740.89;5853477.51;6431422.72;8110745.24;9769475.22
1008011;Konstantynów Łódzki (1);35283893.92;40077471.38;43573336.48;49841160.33;51032370.4;54105812.62
1008021;Pabianice (1);125161058.17;128330237.06;131377245.26;144824231.21;157608858.27;163940105.93
1008032;Dłutów (2);6093789.81;5705390.29;7236581.69;6986241.08;9965432.68;9721830.96
1008042;Dobroń (2);13873643.75;14232986.99;15661182.19;17777325.56;17451550.97;18150685.88
1008052;Ksawerów (2);20990378.92;21561919.74;23910172.56;25515033.12;29297936.27;31974542.34
1008062;Lutomiersk (2);12749351.81;13717979.98;13922604.98;16437686.69;19461867.26;20835297.5
1008072;Pabianice (2);21619794.83;22008178.35;22116566.52;24640422.54;28969902.35;31596412.8
1009013;Działoszyn (3);27564133.43;29848453.78;31255150.79;34335745.32;34338300.55;37954877.79
1009022;Kiełczygłów (2);6161881.19;5673940.19;5866789.95;6630813.03;7486324.6;7472648.53
1009032;Nowa Brzeźnica (2);4985456.5;5187763.87;5322336.42;5778206.55;7122629.33;8244092.3
1009043;Pajęczno (3);17021340.31;17012684.9;17600318.4;20220225.41;23376151.72;29314140.27
1009052;Rząśnia (2);39396693.98;43031912.97;42182281.32;49935784.82;49163539.02;36375674.84
1009062;Siemkowice (2);4460633.58;5610580.2;6265217.81;7522515.86;9408847.13;8886602.4
1009072;Strzelce Wielkie (2);9032419.44;5186227.96;5553779.61;6113476.51;8315265.01;6912445.43
1009082;Sulmierzyce (2);21824664.46;20285392.2;21204478.34;24991780.42;27375791.83;31861726.57
1010012;Aleksandrów (2);3857589.63;3486646.35;4031004.14;4084787.94;4524862.18;5110232.1
1010022;Czarnocin (2);5733594.09;5625848.37;6095069.74;6235647.72;7960508.86;9701737.38
1010032;Gorzkowice (2);10694551.98;11864265.94;12315866.35;15168784.66;15916307.88;16415320.86
1010042;Grabica (2);9984911.48;10650773.22;11249324.36;13574705.89;16464303.32;18720321.12
1010052;Łęki Szlacheckie (2);3184423.23;3155468.36;3515930.86;4194330.64;3664523.04;5067601.29
1010062;Moszczenica (2);20557399.06;19666271.9;21210931.82;22222258.45;24650722.21;29457568.69
1010072;Ręczno (2);3190613.58;3218544.12;3383836.75;4067869.17;4278968.38;4399012.55
1010082;Rozprza (2);12783573.17;12380046.12;14001480.01;15005395.96;17928219.06;17865285.89
1010093;Sulejów (3);17801540.81;20378141.3;22546479.52;28240329.67;32796436.46;32237044.61
1010102;Wola Krzysztoporska (2);23530456.63;23421294.3;21354439.02;25696540.29;29213778.31;35788931.19
1010113;Wolbórz (3);14723413.89;15386270.83;16487841.72;17971672.48;19441253.57;26900679.83
1011012;Dalików (2);6084854.73;4344981.16;4478798.08;5335094.24;7030239.12;8385712.66
1011022;Pęczniew (2);4223394.8;4070184.36;5051318.94;5852563.03;6138478.47;5588847.23
1011033;Poddębice (3);21499298.2;22546305.3;24100825.91;26827665.89;28301010.91;36283193.85
1011043;Uniejów (3);17644067.72;16845226.95;19102981.7;17847113.29;28814499.78;24404521.91
1011052;Wartkowice (2);9099979.07;10254044.37;12318368.43;12972904.72;14862288.26;19499698.15
1011062;Zadzim (2);5900140.31;5635898.27;6070278.13;6277830.2;8864287.36;10843825.62
1012011;Radomsko (1);85793081.97;89740882.25;109179281.7;104659090.21;114564645.93;130646968.28
1012022;Dobryszyce (2);7563252.85;6819273.57;7564809.19;7923365.91;8667982.23;9106266.75
1012032;Gidle (2);7937101.36;6350707.11;6682059.22;7600614.61;10626550.43;9251853.87
1012042;Gomunice (2);7122913.97;8991189.8;8291886.61;9486875.14;10951270.27;12611060.53
1012053;Kamieńsk (3);13878544.59;18313901.69;21193653.33;20952260.2;26833319.92;32412643.58
1012062;Kobiele Wielkie (2);3745227.01;3838298.47;4365404.61;5667496.02;5466952.48;6494434.35
1012072;Kodrąb (2);4783381.77;5048102.78;4462756.72;5108546.67;5865980.46;6594779.76
1012082;Lgota Wielka (2);6353011.71;5507292.03;6466744.39;6798706.83;7674482.59;9513607.37
1012092;Ładzice (2);5961735.62;6716862.01;7142008.41;7895435.6;10449792.47;10110728.43
1012102;Masłowice (2);7040671.97;5612523;6768678.62;6479841.26;9410859.99;11855479.87
1012113;Przedbórz (3);9729534.45;8040517.14;8468526.07;9048262.7;11965423.92;11925959.28
1012122;Radomsko (2);8106122.57;9729650.29;10176697.4;10422422.33;13139986.04;12748580.26
1012132;Wielgomłyny (2);4271490.07;5872186.9;4423819.18;4899327.78;5920645.56;7163929.53
1012142;Żytno (2);3930986.2;4688409.42;4286691.3;4774366.68;5751122.34;7461965.73
1013011;Rawa Mazowiecka (1);38154133.56;41392323.85;42316662.14;53046548.18;53944649.49;57646954.28
1013023;Biała Rawska (3);15625107.54;16117445;16720878.38;17351627.75;19760507.73;21299476.65
1013032;Cielądz (2);3988396.29;3854337.83;4305235.86;4714763.61;5310569.24;6003829.11
1013042;Rawa Mazowiecka (2);12950593.83;12835765.9;15107178.56;14618323.46;19611828.79;23056698.43
1013052;Regnów (2);2175109.82;2359009.61;2503297.33;2270178.24;2918165.44;3030624.46
1013062;Sadkowice (2);6127672.54;5538812.65;5677047.79;5692156.41;6625699.97;7756168.29
1014011;Sieradz (1);82862401.13;84024253.08;85643806.02;107762424.91;105802364.14;108647035.2
1014023;Błaszki (3);14038785.71;15661650.82;16551291.1;18924527.1;19957616.47;24802694.15
1014032;Brąszewice (2);4168806.08;4372007.98;5297299.61;5315904;6110899.32;7738984.58
1014042;Brzeźnio (2);8268378.17;6557985.43;6567856.75;11036890.53;10121078.37;11062433.29
1014052;Burzenin (2);6009146.97;6960482.23;7266497.75;8019670.51;9697232.09;10748575.98
1014062;Goszczanów (2);4741245.5;4565618.16;4627769.95;5162924.79;7506270.42;7188612.1
1014072;Klonowa (2);3077548.04;3168600.87;3368664.51;3571540.2;4504267.58;4785932.44
1014082;Sieradz (2);15451455.81;13378483.62;15163633.24;15191500.93;19027055.33;25522604.66
1014093;Warta (3);11099550;12609342.69;12825738.89;14481642.24;21328145.43;18824612.87
1014102;Wróblew (2);9216206.71;9505624.04;12888274.53;11116945.43;12129236.71;15313612
1014113;Złoczew (3);7971503.45;8093283.43;8745759.18;8583702.27;11369445.95;10940064.64
1015012;Bolimów (2);8088242.54;5877937.75;6185316.96;7234455.57;7653141.66;9256676.65
1015022;Głuchów (2);6218219.69;7173939.39;10787198.57;8396154.17;9013311.47;13054266.11
1015032;Godzianów (2);3388391.16;3470747.5;3927031.66;3563820.26;4149286.98;7545820.82
1015042;Kowiesy (2);4344215.1;4954212.97;4032886.48;4323719.73;5382757.47;5821726.65
1015052;Lipce Reymontowskie (2);4389742.45;3744301.02;3958163.54;7703343.15;7402633.9;11055435.61
1015062;Maków (2);9457907.23;7994946.3;7895405.63;12671319.52;11990476.81;15060489.68
1015072;Nowy Kawęczyn (2);4765881.24;5079885.54;5235057.53;5622718.6;7266562.07;8073859.22
1015082;Skierniewice (2);12161371.38;12735093.28;12705881.53;15806689.35;18875621.94;22764096.79
1015092;Słupia (2);2754747.94;2868934.71;3794205.62;7233987.63;3704501.83;6232210.6
1016011;Tomaszów Mazowiecki (1);105341715.93;114883015.64;128610257.81;140121152.36;155435800.49;154146372.87
1016022;Będków (2);3845064.62;3568432.76;3628074.75;3821645.79;4529309.84;5235061.7
1016032;Budziszewice (2);2990833.73;2356866.34;2529844.26;2974232;4157171.57;3489025.91
1016042;Czerniewice (2);5739343;6441455.45;6352437.19;7336767.37;9266889.6;11003063.03
1016052;Inowłódz (2);8594210.4;9281969.13;10976043.2;10793946.47;11540532.71;14418196.98
1016062;Lubochnia (2);10041555.28;10907650.31;10994866.4;12972504.43;16839403.85;21450328.12
1016072;Rokiciny (2);9559574.09;10285350.75;10288276.89;10731562.04;12609532.78;14793471.09
1016082;Rzeczyca (2);7450428.19;4487825.82;5234897.89;5182654.16;8799647.46;7446895.38
1016092;Tomaszów Mazowiecki (2);19320914.46;21255390.41;21462226.38;24727279.44;28322554.44;31453133.83
1016102;Ujazd (2);17498651.49;18774440.76;20270737.35;22458757.66;22469639.76;30094979.25
1016112;Żelechlinek (2);4315689.42;3660910.11;3664724;4413710.93;5823449.92;5322966.53
1017012;Biała (2);4889927.07;4881458.24;5264549.28;5855704.49;6166004.42;7115963.04
1017022;Czarnożyły (2);5316891.91;6111883.65;7747549.55;8344612.7;9964168.59;7646059.01
1017032;Konopnica (2);4492485.71;4498394.17;4495316.15;4938665.14;6157837.63;5945038.48
1017042;Mokrsko (2);6335838.95;5969027.88;6563041.79;6564264.57;7206284.29;8464936
1017052;Osjaków (2);5480901.66;5715211.1;7198688.46;7107563.53;7522446.4;8811964.24
1017062;Ostrówek (2);4601927.48;4840024.17;4893768.2;5728841.31;5947257.87;6582985.96
1017072;Pątnów (2);5618088.01;6041046.58;6388953.2;6540889.4;8357211.32;8264981.48
1017082;Skomlin (2);4673584.74;3612564.46;3436340.93;3709709.58;4098899.12;5378629.09
1017093;Wieluń (3);57534788.46;62640573.36;67959241.02;73938245.9;79981110.72;81314580
1017102;Wierzchlas (2);8098053.93;6416227.81;6876289.95;7558075.58;9606912.84;10181324.19
1018012;Bolesławiec (2);4652975.19;4473303.26;4864916.4;5862802.9;6345009.63;6731031.18
1018022;Czastary (2);3400256.71;3647144.71;4494940.2;4572647.1;5042931.17;5507377.51
1018032;Galewice (2);7453678.25;7324569.62;7390507.3;8074466.68;8933733.49;11832575.83
1018042;Lututów (2);5487041.54;5562957.04;5825665.43;6475128.9;7809870.05;
1018043;Lututów (3);;;;;;7754064.01
1018052;Łubnice (2);6143780.58;5160047.65;5668519.97;6722917.26;7648037.86;9844094.46
1018062;Sokolniki (2);6066762.05;6149899.48;7193545.56;7244312.39;9371913.68;11416603.27
1018073;Wieruszów (3);28404412.92;29164668.01;35285042.16;36823522.88;37997090.95;37430306.03
1019011;Zduńska Wola (1);64737083.55;63955293.94;72743978.75;79739894.08;81403626.72;82936571.11
1019023;Szadek (3);8049358.65;8760264.74;8626664.49;9774237.73;11412940.57;11706122.78
1019032;Zapolice (2);4704018.96;5468961.54;7163202.01;6478915.29;8089481.8;8496511.22
1019042;Zduńska Wola (2);16724470.28;15037972.49;16661139.04;18741401.95;24419811.45;26147647.13
1020011;Głowno (1);22185010.29;22697929.9;24384724.07;28381914.19;28336242.41;30650537.69
1020021;Ozorków (1);33171992.18;34921258.7;35354108.14;39818946.97;43235478.91;50492376.16
1020031;Zgierz (1);105557003.09;114543877.55;119829346.1;129340941.89;136285883.11;152213825.49
1020043;Aleksandrów Łódzki (3);60015871.16;61622830.41;62085098.21;75477362.17;86278896.58;94348253.02
1020052;Głowno (2);4931708.21;4733023.75;5414428.45;5813939.26;7276454.13;8105247.01
1020062;Ozorków (2);13073435.17;13508335.48;14168840.65;15497128.4;17089114.87;18799296.68
1020072;Parzęczew (2);10223348.69;9386470.13;10018995.93;10311662.29;11564485.35;14108713.88
1020083;Stryków (3);44309461.21;44760882.97;52108536.26;55193585.02;68107625.79;76475608.07
1020092;Zgierz (2);22311571.62;24970889.69;27052504.75;31831041.15;40527220.5;38970874.62
1021011;Brzeziny (1);20079219.6;19514025.41;21496096.8;24088307.22;25443305.42;30299089.09
1021022;Brzeziny (2);10203661.07;8037633.27;8827493.58;10339939.26;11395918.51;12612737.77
1021032;Dmosin (2);7449201.44;7246021.45;7852723.07;8397315.83;9622822.19;10911174.53
1021042;Jeżów (2);7031604.41;5195056.68;4910442.88;5123292.42;5957289.7;6927306.54
1021052;Rogów (2);5219911.67;5520346.6;5937842.55;6373875.23;8140858.97;8314794.26
1061011;Łódź (1);2386783397.12;2473749412.82;2536384120.57;2627320496.64;2829156588.94;2895426112.95
1062011;Piotrków Trybunalski (1);193026770.64;193828953.51;202099554.77;216675454.48;247058480.43;238468330.38
1063011;Skierniewice (1);110400971.01;117987604.15;118899410.7;134215588.71;154256949.5;160963880.95
1201011;Bochnia (1);63902289.61;68007521.43;83309980.41;81886640.2;80774360.27;86932355.3
1201022;Bochnia (2);24881398.83;25745557.82;29795889.13;29150316.29;33944617.2;39665397.73
1201032;Drwinia (2);7557704.64;7719944.99;8454299.02;8269410.38;9723909.53;12359741.66
1201042;Lipnica Murowana (2);4866595.47;4489944.6;4651343.26;5411447.46;6713114.13;9042441.76
1201052;Łapanów (2);12459171.44;12130572.79;12341678.35;13464665.38;15431929.96;19494420.23
1201063;Nowy Wiśnicz (3);15216286.54;15857260.75;18368119.68;20683571.59;23108329.8;28615578.32
1201072;Rzezawa (2);12691227.73;14595980.52;15091217.04;17800297.6;19954071.94;21122749.83
1201082;Trzciana (2);5259071.36;5550572.74;6045206.2;7897071.04;8404980.3;12352726.73
1201092;Żegocina (2);5951940.28;4524152.69;6550617.5;7422302.45;6698796.19;8436922.24
1202012;Borzęcin (2);10721497.76;11373481.06;10919351.96;13589115.59;20333270.08;18783774.91
1202023;Brzesko (3);61685491.48;63772464.11;62946279.8;69372638.36;76552238.86;83813507.14
1202033;Czchów (3);11838428.33;11206713.68;11496695.2;13864131.74;15402650.06;16668287.49
1202042;Dębno (2);11815940.86;16814736.88;13915393.25;15351923.59;18040833.38;26093654.26
1202052;Gnojnik (2);9063229.08;6888286.72;7328628.2;8868134.5;10455155.23;19274510.27
1202062;Iwkowa (2);5691159.03;5640309.04;7040926.64;6863511.17;8633745.44;10005258.8
1202072;Szczurowa (2);8971559.71;9530580.42;9569330.57;11204700.61;12655871.62;18897458.05
1203013;Alwernia (3);18163649.11;19769772.05;20172465.19;22979916.61;26618504.43;29137774.03
1203022;Babice (2);13679800.25;14893421.34;14397211.46;15389300.06;16857986.23;20108979.55
1203033;Chrzanów (3);91562768.07;94144113.24;98024203.38;111618420.48;112599798.27;122283044.33
1203043;Libiąż (3);39981781.72;43828131.55;49563925.11;49096553.24;49833216.63;47112640.96
1203053;Trzebinia (3);71707391.09;76476277.93;78833514.92;83076251.89;92690767.15;88305069.23
1204012;Bolesław (2);1991051.87;2195443.8;2108078.6;2204412.58;2853172.49;3208177.87
1204023;Dąbrowa Tarnowska (3);23640344.12;23914177.89;28087252.94;26356799.2;30061432.68;33050273.5
1204032;Gręboszów (2);3047855.58;2717695.5;2823368.06;2981087.25;3129093.61;6957587.96
1204042;Mędrzechów (2);2190667.99;2351222.49;2291820.66;2598380.21;2872903.58;6204942.85
1204052;Olesno (2);4928962.46;5181913.17;5395534.69;5937775.16;6564823.15;12488693.89
1204062;Radgoszcz (2);4667495.38;4223888.49;4618005;4855307.15;5383579.95;8005311.04
1204073;Szczucin (3);10794846.16;11181207.91;11116811.02;12146720.57;16415613.53;21095251
1205011;Gorlice (1);45196420.86;52220528.15;52211618.58;56355937.3;66255329.22;74981234.7
1205023;Biecz (3);15588476.55;15537913.32;17010701.28;18872286.76;21785006.59;25850137.86
1205033;Bobowa (3);8171002.64;9280338.92;8965069.86;9666048.17;10197731.95;18358880.67
1205042;Gorlice (2);14839710.12;16096609.13;17226303.86;19186376.44;20258760.79;25331662.12
1205052;Lipinki (2);8588747.52;5951899.93;5740553.53;6239129.02;7563520.88;10158337.5
1205062;Łużna (2);8174915.18;5481796.69;6568306.42;6828106.89;7768955.59;15780862.7
1205072;Moszczenica (2);3588670.78;3404467.72;3541523.64;3818592.42;4479351.13;7214198.94
1205082;Ropa (2);4937275.6;3652008.95;3765057.45;4537263.8;4857379.76;8296447.77
1205092;Sękowa (2);7190732.57;6090035.61;5142780.2;5769990.1;6380895.25;28058619.97
1205102;Uście Gorlickie (2);11894289.46;11523973.1;12307944.07;11857798.16;11412188.91;14873679.17
1206012;Czernichów (2);18787150.3;20148719.74;21675285.61;23149469.43;28655969.84;38486850.6
1206022;Igołomia-Wawrzeńczyce (2);9683632.22;9701917.05;12240890.48;11672802.37;13702669.58;15498273.2
1206032;Iwanowice (2);11208566.71;11305940.98;13996195.96;14022701.5;15345782.8;18729377.54
1206042;Jerzmanowice-Przeginia (2);12580952.45;12389090.53;13442776.92;14564453.99;17375367.51;30341718.1
1206052;Kocmyrzów-Luborzyca (2);17091304.59;19057471.64;21903569.85;27068805.46;31298725.85;43514480.7
1206063;Krzeszowice (3);52517247.4;54088136.81;56333299.82;63295961.77;74503035.57;86038496.71
1206072;Liszki (2);29446615.07;32460925.48;34064494.89;31743367.37;41907908.54;46743963.15
1206082;Michałowice (2);18251101.29;20035910.2;21605347.94;25188311.79;28148153.56;33905713.74
1206092;Mogilany (2);29186471.4;28754601.89;32827957.56;38055404.62;44578842.8;50143805.67
1206103;Skała (3);14652196.58;16772329.08;16927448.06;19162289.42;20396656.6;24937231.14
1206113;Skawina (3);103696994;99746218.86;105851193.99;116396102.53;129847097.08;145357551.95
1206123;Słomniki (3);17844607.13;20399516.44;20898439.14;22064519.93;25418475.65;35529909.28
1206132;Sułoszowa (2);5772499.61;5832401.05;6166056.2;6982388.55;9140708.49;10251953.79
1206143;Świątniki Górne (3);15830448.65;18253284.25;19967874.05;22654594.07;26304155.23;32268683.96
1206152;Wielka Wieś (2);29420938.34;32546824.17;36094783.68;41307092.69;46286455.49;58644821.15
1206162;Zabierzów (2);68367660.36;66894036.82;77590936.09;74103517.93;91795771.82;95249580.29
1206172;Zielonki (2);45615945.84;49746303.7;56302213.24;64603711.69;77274648.8;83914135.94
1207011;Limanowa (1);36769559.98;33840082.36;33181104.3;48871277.9;38280514.09;48323635.43
1207021;Mszana Dolna (1);10825518.93;10591655.08;16942242.06;12236596.36;13953519.08;16760816.47
1207032;Dobra (2);10476438;7217353.19;7385974.31;8690155.44;9975645.76;15683787.89
1207042;Jodłownik (2);11754990.22;10867321.16;7507564.18;8413020.49;9923733.67;14428233.38
1207052;Kamienica (2);9165190.18;5942566.33;6640046.52;6888100.22;7892578.53;9983324.45
1207062;Laskowa (2);8041554.43;6679794.43;6874896.64;9477890.68;10058845.32;14590638.09
1207072;Limanowa (2);21968680.82;21590860.28;25538016.77;27101818.66;33897496.51;46329601.96
1207082;Łukowica (2);6536847.26;6598441.74;6899336.8;8478990.9;9538961.11;15237035.61
1207092;Mszana Dolna (2);12579493.6;12029990.9;13193075.52;13697422.88;17386269.03;20946882.91
1207102;Niedźwiedź (2);5235356.29;5953191.82;5693922.86;6534667.28;6949507.28;9429594.38
1207112;Słopnice (2);4204828.61;3931682.36;4506027.27;5099733.68;7606812.54;11409610.5
1207122;Tymbark (2);9709277.84;8225259.8;8544760.89;9344300.8;10867300.04;12333876.14
1208012;Charsznica (2);9278391.17;7488100.34;7731128.3;7992848.59;9281781.56;16856306.82
1208022;Gołcza (2);7480719.39;6440499.49;7749412.94;6945263.4;8189425.31;9758504.23
1208032;Kozłów (2);4219736.41;4192585.49;4378860.29;4545913.61;5377963.21;7028470.02
1208042;Książ Wielki (2);7243759.55;6390268.69;6443626.76;7656430.81;7630975.05;11817640.06
1208053;Miechów (3);26613279.81;28153350.28;31407590.66;30945906.33;32887536.34;42814046.1
1208062;Racławice (2);3362427.88;2285708.46;2578898.24;2796736.15;2773609.99;4485959.39
1208072;Słaboszów (2);3168792.59;2980256.17;2994384.9;3276286.47;3833102.62;5613032.54
1209013;Dobczyce (3);31045522.98;32918307.24;34224417.82;40734855.01;41992378.85;53591430.66
1209022;Lubień (2);6619454.81;7320631.52;8479329.1;8561401.7;10115651.71;11007611.54
1209033;Myślenice (3);78677680.25;99467722.24;92655931.74;94667796.11;106439861.99;133805139.42
1209042;Pcim (2);9202330.86;9656099.76;10728389.74;12605976.1;14177112.68;22107170.32
1209052;Raciechowice (2);6956061.48;5948167.35;7694615.47;7322253.81;8741448.55;9299180.76
1209062;Siepraw (2);12274992.67;13567817.67;14447355.61;16814917.28;19419004.43;23199690.5
1209073;Sułkowice (3);14522512.87;16161402.96;17527272.95;20196553.11;22171094.67;25658385.82
1209082;Tokarnia (2);5663042.04;6009139.89;6367589.87;7332138.39;8129912.46;14073875.44
1209092;Wiśniowa (2);6818108.38;7300510.19;7693119.49;9021879.32;10056051.99;12567264.58
1210011;Grybów (1);6976312.06;7038444.51;7251403.73;8878828.12;8588641.33;13278183.42
1210022;Chełmiec (2);47723264.7;51800689.37;45793972.09;54924961.91;62908796.77;70082584.11
1210032;Gródek nad Dunajcem (2);10665900.15;10971822.15;11646148.82;13392617.82;13937047.38;16547364.25
1210042;Grybów (2);17437310.43;19801560.18;23463922.16;26062207.12;29698024.66;39037262.23
1210052;Kamionka Wielka (2);8343721.01;8693778.67;9491744.86;12695542.46;14038415.86;21849007.87
1210062;Korzenna (2);8916821.72;9160662.12;9862231.52;14990608.81;14959160.04;22646009.4
1210073;Krynica-Zdrój (3);47964310.39;55893861.69;52854553.82;58844507.71;57747189.84;66676443.21
1210082;Łabowa (2);8418953.15;5654482.53;5685526.49;7332545.73;8018066.08;9435259.88
1210092;Łącko (2);15901590.31;13266550.94;14430125.82;16007099.28;18006804.06;25907679.85
1210102;Łososina Dolna (2);13433868.61;10174579.13;10884283.69;11779193.83;15277684.66;17672790.04
1210113;Muszyna (3);25133480.27;22111302.2;22550105.09;23822241.81;28678763.42;28626214.67
1210122;Nawojowa (2);8808001.32;8640578.48;9460626.01;14378010.38;12864734;15830957.95
1210133;Piwniczna-Zdrój (3);13334249.81;12955124.2;13684278.27;14083122.62;16311771.99;19092120.36
1210142;Podegrodzie (2);12423306.66;11763859.91;12584267.02;15770667.02;17095180.38;19879731.04
1210152;Rytro (2);3651534.62;4248202.1;4587490.16;4732155.04;5222513.01;7373679.41
1210163;Stary Sącz (3);25523059.14;23973173.31;28132626.41;35225415.68;35567778.04;45355336.92
1211011;Nowy Targ (1);61590701.52;65334412.69;71250334.46;82390210.05;94454128.89;90115944.44
1211023;Szczawnica (3);13777217.96;13048358.84;13067560.28;14808128.64;15494056.43;20592338.43
1211032;Czarny Dunajec (2);20642190.83;17875824.92;16362966.52;18927839.41;18643657.27;29126058.88
1211042;Czorsztyn (2);8051768.18;8942339.83;10507103.63;11329717.1;13046346.7;15054402.38
1211052;Jabłonka (2);17697775.04;16172595.26;17949757.22;18421384.97;21314158.67;26393879.85
1211062;Krościenko nad Dunajcem (2);6371660.2;6727675.23;7619704.72;7886747.92;8767641.44;15523002.67
1211072;Lipnica Wielka (2);3249791.52;3497527.3;3545113.48;4096946.26;5393092.54;7535579.38
1211082;Łapsze Niżne (2);10871434.98;10071490.99;11651528.75;11077250.55;15959339.1;17055783.09
1211092;Nowy Targ (2);14240919.65;15210461.77;15896888.42;17632270.07;25045823.99;35914692.86
1211102;Ochotnica Dolna (2);8175975.05;8504084.35;11172751.16;11140461.2;12116380.33;22831739.65
1211112;Raba Wyżna (2);10111219.12;10909732.88;11589106.1;12448227.39;14343239.37;16914982.24
1211123;Rabka-Zdrój (3);20549422.56;23527404.07;22431639.63;26432524.56;31314304.49;35256828.22
1211132;Spytkowice (2);4913504.35;5300548;4664648.02;5234053.41;5821817.49;7817453.71
1211142;Szaflary (2);7537518.22;8037058;9337698.59;9443459.6;14220147.04;19521602.27
1212011;Bukowno (1);26378593.21;28292242.1;30741527.51;32659674.05;37315920;35513434.58
1212032;Bolesław (2);25471095.56;23660012.1;23282783.7;26846178.72;31376040.52;38087658.83
1212042;Klucze (2);25703476.57;26818192.06;28111172.54;35796778.42;35075681.46;44321636.01
1212053;Olkusz (3);87651671.07;92798730.23;99708535.22;106250363.69;112212275.93;127985089.99
1212062;Trzyciąż (2);8578781.28;7282185.88;7525189.4;9487827.57;9974382.18;14594251.44
1212073;Wolbrom (3);37106484.97;41264405.14;43067598.67;47173787.74;54621932.37;56580371.84
1213011;Oświęcim (1);101810560.06;116280082.63;121114455.68;122045133.31;130754471.08;136029290.04
1213023;Brzeszcze (3);43771728.3;53276155.54;53265870.15;65080426.76;64301862.92;75520676.3
1213033;Chełmek (3);20525328.01;21165857.26;24060356.9;25775675.07;28218562.98;32701697.04
1213043;Kęty (3);53050236.01;56157949.59;59858807.91;65723762.12;72540095.37;78992243.73
1213052;Osiek (2);11901257.47;12306944.13;14492186.18;16757306.03;16939919.48;17665453.76
1213062;Oświęcim (2);31212503.42;32707693.45;35094769.94;38040146.98;41710042.84;45758274.07
1213072;Polanka Wielka (2);6151455.31;6179872.33;6659650.6;7744696.87;9434057.54;9518735.7
1213082;Przeciszów (2);8078812.48;8089707.44;7934051.74;10339425.5;14768578.23;15811980.38
